"","id","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"17695","18572322","128647354","Florian","Mitte","Osloer Strasse","52.559.595.093.502.900","13.371.591.840.921.900","Private room",25,1,2,"",NA,1,0
"17696","7496607","39263810","Yolanda","Mitte","Osloer Strasse","52.561.163.550.694.700","13.381.397.173.652.000","Private room",19,3,160,"04/04/16",0.14,1,0
"17697","18373613","20497985","Francois","Mitte","Osloer Strasse","5.255.402.383.267.420","13.386.469.955.572.400","Entire home/apt",49,2,2,"",NA,1,348
"17698","7496814","15117162","Annosz","Mitte","Osloer Strasse","52.560.592.066.536.400","13.385.034.651.549.500","Private room",25,1,3,"17/08/15",0.05,1,0
"17699","14113318","76096992","Myrielle","Mitte","Osloer Strasse","5.256.022.909.817.170","1.338.292.609.167.740","Private room",60,1,109,"20/02/17",2.09,1,177
"17700","8608114","42884245","Ilka","Mitte","Osloer Strasse","5.255.948.570.772.070","13.376.821.603.267.000","Private room",25,2,192,"31/10/16",0.37,2,41
"17701","18504027","100084281","Dani","Mitte","Osloer Strasse","52.553.901.354.646.600","13.389.602.617.437.900","Entire home/apt",145,1,2,"",NA,1,34
"17702","8806089","21965759","Flo","Mitte","Osloer Strasse","5.255.526.064.962.500","13.385.690.872.991.900","Private room",29,3,3,"26/02/17",0.42,1,148
"17703","5181369","26797763","Ihsan","Mitte","Osloer Strasse","52.560.023.900.719.300","13.382.217.921.201.900","Entire home/apt",22,15,2,"",NA,1,0
"17704","7493757","6606919","Esther","Mitte","Osloer Strasse","52.554.885.869.041.500","13.388.046.211.831.200","Private room",20,7,108,"01/03/17",0.16,1,0
"17705","16274024","16003008","Bernd","Mitte","Osloer Strasse","525.502.785.453.239","13.387.104.201.010.100","Entire home/apt",38,4,2,"",NA,1,0
"17706","7688625","40379581","Jan","Mitte","Osloer Strasse","5.255.848.980.178.110","13.393.792.000.233.300","Entire home/apt",80,5,3,"27/09/15",0.05,1,0
"17707","6115599","31729537","Nessrin","Mitte","Osloer Strasse","5.256.124.129.968.090","13.381.485.278.905.100","Private room",60,1,2,"",NA,1,0
"17708","4149456","21526823","Sylke","Mitte","Osloer Strasse","5.255.360.782.425.390","13.383.267.347.228.400","Private room",20,2,4,"18/09/16",0.32,2,0
"17709","14176326","19881613","Max","Mitte","Osloer Strasse","5.256.238.068.579.450","13.389.948.030.330.000","Entire home/apt",40,4,108,"27/08/16",0.22,1,86
"17710","12079156","26401559","Lea","Mitte","Osloer Strasse","5.255.965.486.005.180","13.386.641.248.336.300","Private room",26,5,108,"08/05/16",0.16,1,0
"17711","10113013","17405674","Julia","Mitte","Osloer Strasse","5.255.369.941.042.980","1.338.247.614.811.460","Private room",23,5,2,"",NA,1,365
"17712","9309500","28800419","Noradin","Mitte","Osloer Strasse","525.555.065.554.845","13.388.523.036.374.800","Private room",15,1,168,"17/04/17",2.61,3,311
"17713","676793","1113207","Maria","Mitte","Osloer Strasse","5.255.357.233.301.450","13.391.088.643.153.400","Private room",27,5,130,"09/10/16",0.4,1,0
"17714","16012051","9935864","Julie","Mitte","Osloer Strasse","52.561.063.652.161.700","13.381.690.915.968.800","Private room",25,2,2,"",NA,1,27
"17715","1794838","5328939","Gee","Mitte","Osloer Strasse","52.557.008.636.002.200","13.378.544.174.718.100","Private room",55,7,236,"14/11/16",0.22,1,315
"17716","1986039","8913238","Jordane","Mitte","Osloer Strasse","5.255.761.784.376.920","13.391.206.397.074.300","Private room",30,7,3,"01/01/15",0.03,1,0
"17717","16927960","113083499","Jason","Mitte","Osloer Strasse","52.554.600.148.367.600","13.392.318.710.764.900","Private room",31,5,181,"23/02/17",1.3,1,0
"17718","18174509","125374517","Gregor","Mitte","Osloer Strasse","5.255.960.844.739.970","13.378.265.373.986.900","Private room",45,2,2,"",NA,1,16
"17719","16009929","18401070","Hugh","Mitte","Osloer Strasse","5.255.211.798.642.770","13.385.991.900.988.900","Entire home/apt",50,2,2,"",NA,1,0
"17720","10767006","7163857","Alex","Mitte","Osloer Strasse","5.255.742.178.562.160","13.387.100.312.582.900","Private room",25,4,225,"16/04/17",0.52,2,9
"17721","10047124","37469950","Isra","Mitte","Osloer Strasse","52.555.964.243.740.300","13.385.296.027.185.800","Entire home/apt",100,3,3,"23/12/15",0.06,1,16
"17722","6862576","17863971","Charlotte","Mitte","Osloer Strasse","52.556.740.483.697.700","13.387.206.287.313.900","Entire home/apt",50,3,214,"15/02/16",0.31,1,0
"17723","7839294","41298886","Dominik","Mitte","Osloer Strasse","5.256.537.353.699.150","13.388.736.412.914.000","Entire home/apt",75,1,160,"31/12/15",0.15,1,0
"17724","16059394","35987349","Iris","Mitte","Osloer Strasse","52.559.454.655.856.100","13.380.809.395.432.400","Private room",30,7,2,"",NA,1,180
"17725","10128122","32517845","Hans Arno","Mitte","Osloer Strasse","52.557.880.308.916.500","13.380.586.977.032.300","Private room",48,1,2,"",NA,2,365
"17726","6906107","34922798","Tamara","Mitte","Osloer Strasse","52.559.408.446.842.500","13.382.739.067.323.300","Entire home/apt",40,4,192,"13/09/16",0.4,1,0
"17727","1196411","6537403","Simon","Mitte","Osloer Strasse","52.559.464.518.090.500","13.376.860.478.262.500","Private room",60,1,192,"08/12/15",0.11,2,240
"17728","3358475","16945214","Rebekah","Mitte","Osloer Strasse","52.556.944.127.427.100","1.337.774.408.527.140","Private room",40,1,3,"08/09/14",0.03,1,365
"17729","7569443","39686100","Christoph","Mitte","Osloer Strasse","5.255.528.036.514.570","13.388.827.850.512.900","Entire home/apt",44,7,181,"30/09/15",0.19,1,0
"17730","7684209","40356727","Xandra","Mitte","Osloer Strasse","5.255.195.128.293.820","13.388.724.005.114.300","Entire home/apt",18,1,2,"",NA,1,0
"17731","11550637","41858531","Jonas","Mitte","Osloer Strasse","5.255.884.918.439.930","13.388.986.301.962.200","Private room",40,1,3,"06/06/16",0.09,1,0
"17732","18300065","45176364","Anna","Mitte","Osloer Strasse","5.255.951.157.742.250","1.338.048.088.271.780","Private room",30,1,2,"",NA,1,46
"17733","2111423","10765145","Mirjam","Mitte","Osloer Strasse","5.256.563.647.678.620","13.391.172.882.512.900","Entire home/apt",60,5,3,"06/09/16",0.12,1,32
"17734","7615850","11716033","","Mitte","Osloer Strasse","5.255.460.465.870.040","1.339.230.522.964.400","Private room",12,1,2,"",NA,1,0
"17735","9649050","49886297","Lisa","Mitte","Osloer Strasse","5.256.455.471.866.910","13.389.797.357.879.300","Entire home/apt",26,1,2,"",NA,1,0
"17736","7287071","38160282","Theresia","Mitte","Osloer Strasse","5.255.875.489.011.820","13.386.774.184.537.400","Private room",50,4,2,"",NA,1,0
"17737","7158213","37487333","Tak Wa","Mitte","Osloer Strasse","52.558.109.795.624.200","13.380.106.862.075.300","Entire home/apt",50,1,2,"",NA,1,0
"17738","17578373","41082927","Hannah","Mitte","Osloer Strasse","5.255.892.874.590.750","13.390.819.797.893.500","Private room",25,1,3,"11/03/17",0.51,2,0
"17739","16451668","107913502","Simon","Mitte","Osloer Strasse","52.557.855.106.614.300","13.376.939.534.153.500","Private room",34,2,192,"08/04/17",2.05,1,0
"17740","6522951","14024745","Daniela","Mitte","Osloer Strasse","5.256.335.933.631.870","13.393.371.424.406.600","Entire home/apt",34,3,158,"01/05/17",1.23,1,0
"17741","6828458","35770000","Lion","Mitte","Osloer Strasse","5.255.375.200.608.800","13.387.394.195.714.300","Private room",20,3,192,"11/11/16",0.26,1,4
"17742","8599428","45254468","Sarah","Mitte","Osloer Strasse","525.541.752.409.073","13.384.838.584.812.500","Private room",20,2,15,"30/04/17",0.83,1,43
"17743","17250059","2551573","Raissa","Mitte","Osloer Strasse","5.255.928.757.192.230","13.389.312.990.132.000","Entire home/apt",29,2,160,"02/05/17",2.31,1,186
"17744","18495186","28640733","Christina","Mitte","Osloer Strasse","5.256.553.889.426.700","13.389.357.732.213.300","Private room",49,1,2,"",NA,1,5
"17745","8973039","21106735","Sebastian","Mitte","Osloer Strasse","52.560.428.854.070.600","13.380.381.337.935.600","Private room",25,11,2,"",NA,1,0
"17746","16462692","1039625","Alexej","Mitte","Osloer Strasse","5.255.659.861.546.750","13.392.442.917.659.300","Entire home/apt",62,5,4,"21/04/17",2.4,2,53
"17747","13338751","60107372","Ana","Mitte","Osloer Strasse","52.559.565.457.110.000","13.381.595.877.881.900","Private room",28,1,228,"21/04/17",7.5,1,93
"17748","2175723","11097216","Hagen","Mitte","Osloer Strasse","52.559.837.310.198.800","13.379.351.374.223.700","Entire home/apt",22,30,181,"04/07/16",0.29,1,0
"17749","17708092","41082927","Hannah","Mitte","Osloer Strasse","5.255.747.389.232.140","13.392.834.585.749.400","Private room",18,7,3,"01/04/17",0.79,2,127
"17750","17378648","63037029","Eric","Mitte","Osloer Strasse","5.255.986.754.056.960","13.377.395.264.554.100","Private room",25,2,108,"09/03/17",0.85,1,96
"17751","13338110","16935218","Nina","Mitte","Osloer Strasse","52.554.972.155.210.300","13.389.411.759.426.500","Private room",36,1,150,"09/04/17",2.44,1,36
"17752","12134280","65126875","Joshua","Mitte","Osloer Strasse","5.256.368.787.425.900","13.392.714.603.406.100","Private room",18,4,3,"05/04/16",0.08,1,0
"17753","14228233","53323749","Ana<U+00EF>s","Mitte","Osloer Strasse","5.255.319.494.152.760","13.387.497.294.071.600","Private room",18,5,2,"",NA,1,0
"17754","16211508","21913526","Walter","Mitte","Osloer Strasse","5.256.036.562.949.080","13.384.277.962.640.300","Private room",30,1,192,"08/03/17",1.02,1,96
"17755","9966966","6593269","Christos","Mitte","Osloer Strasse","5.255.711.835.664.300","13.380.413.180.195.700","Entire home/apt",75,4,3,"05/01/16",0.06,1,0
"17756","16127249","104910478","Mariano","Mitte","Osloer Strasse","5.255.766.789.115.010","13.375.895.070.606.400","Entire home/apt",21,1,108,"03/04/17",0.7,1,39
"17757","14948295","89131646","Philipp","Mitte","Osloer Strasse","5.256.309.882.719.010","13.390.863.894.984.000","Private room",50,2,160,"01/05/17",0.37,1,9
"17758","8066636","7047051","Peter","Mitte","Osloer Strasse","5.255.856.522.933.850","133.845.312.335.188","Private room",28,1,109,"22/04/17",1,1,253
"17759","15085051","95460121","Matthias","Mitte","Osloer Strasse","5.255.465.624.475.770","13.383.960.046.897.100","Private room",15,3,214,"23/01/17",0.9,1,0
"17760","18027346","1625771","Ben","Mitte","Osloer Strasse","52.565.157.674.393.700","13.389.463.621.912.900","Entire home/apt",89,1,2,"",NA,32,147
"17761","7934070","12690712","Nina","Mitte","Osloer Strasse","5.255.532.947.476.740","13.386.412.142.180.500","Private room",15,1,160,"07/10/15",0.15,1,0
"17762","15611815","100212942","Hostelo Berlin OCAK GROUP","Mitte","Osloer Strasse","5.255.082.317.229.150","13.392.676.377.000.300","Shared room",15,1,108,"11/12/16",0.31,5,176
"17763","13439010","6069657","Susanne","Mitte","Osloer Strasse","5.256.248.031.056.330","13.393.282.433.708.100","Private room",23,6,3,"15/08/16",0.11,2,0
"17764","16340974","75961099","Julie","Mitte","Osloer Strasse","5.255.942.058.156.010","13.381.025.381.843.800","Private room",35,10,2,"",NA,1,34
"17765","16387674","105591774","Chung","Mitte","Osloer Strasse","525.594.479.032.383","13.385.853.563.604.500","Entire home/apt",45,1,3,"05/01/17",0.24,2,0
"17766","9112919","3400116","Sarah","Mitte","Osloer Strasse","5.255.432.265.091.440","13.391.830.918.350.000","Entire home/apt",88,1,3,"03/01/16",0.06,1,0
"17767","16515639","108569259","Mariam","Mitte","Osloer Strasse","5.256.005.953.442.520","13.383.427.780.354.000","Entire home/apt",60,4,108,"13/03/17",0.48,1,12
"17768","14931732","51642456","Stephanie","Mitte","Osloer Strasse","5.256.195.968.273.470","13.385.695.389.122.200","Private room",28,1,2,"",NA,1,363
"17769","15731719","93843162","David","Mitte","Osloer Strasse","52.556.743.433.505.900","13.387.224.910.059.500","Entire home/apt",90,1,3,"29/10/16",0.16,1,336
"17770","2623509","3144194","Ilja","Mitte","Osloer Strasse","5.255.117.714.048.170","13.385.223.639.291.600","Entire home/apt",55,2,100,"24/04/17",0.91,1,31
"17771","14158229","28001062","Paco","Mitte","Osloer Strasse","52.564.370.051.713.600","13.388.152.858.036.000","Entire home/apt",45,1,189,"01/05/17",5.78,1,282
"17772","14485786","21256997","Anton","Mitte","Osloer Strasse","52.559.609.843.004.500","1.338.171.816.224.080","Private room",30,5,108,"16/09/16",0.25,2,36
"17773","13698166","9482046","Jule","Mitte","Osloer Strasse","5.256.439.457.285.480","13.393.359.444.363.100","Entire home/apt",48,5,192,"21/03/17",0.65,1,257
"17774","16647860","105591774","Chung","Mitte","Osloer Strasse","5.255.932.024.695.940","13.381.400.326.918.700","Entire home/apt",35,1,2,"",NA,2,152
"17775","12360371","66764206","Axel","Mitte","Osloer Strasse","52.555.000.447.288.900","133.847.520.642.218","Entire home/apt",100,2,4,"03/10/16",0.82,1,276
"17776","17761763","21955184","Ross","Mitte","Osloer Strasse","52.554.110.052.681.400","1.339.199.529.184.980","Private room",14,4,2,"",NA,2,12
"17777","11273684","24102694","Anton","Mitte","Osloer Strasse","5.256.178.574.268.170","13.384.263.737.798.400","Private room",18,100,2,"",NA,1,0
"17778","12976307","71427801","Janning","Mitte","Osloer Strasse","52.560.514.169.609.300","13.395.869.373.847.400","Entire home/apt",50,1,203,"04/09/16",0.54,1,98
"17779","16393122","68631068","Tamar","Mitte","Tiergarten Sued","52.506.764.716.682.200","13.376.009.291.897.500","Entire home/apt",49,4,2,"",NA,1,0
"17780","3600058","16034875","Sabine","Mitte","Tiergarten Sued","5.250.505.655.849.560","13.349.114.278.914","Entire home/apt",15,10,3,"31/07/14",0.03,1,0
"17781","4996809","8173396","Constanze","Mitte","Tiergarten Sued","5.250.716.586.126.700","13.345.663.009.319.800","Entire home/apt",69,3,130,"15/03/17",1.89,1,341
"17782","17952409","9245668","Ber","Mitte","Tiergarten Sued","52.507.603.759.363.000","13.376.125.761.056.800","Entire home/apt",250,2,3,"24/04/17",1,3,20
"17783","18233450","125950505","Maxim","Mitte","Tiergarten Sued","5.250.573.918.444.060","13.368.277.908.937.600","Entire home/apt",98,1,2,"",NA,1,50
"17784","1331239","4128547","Arnd","Mitte","Tiergarten Sued","52.499.787.902.842.700","13.367.417.979.762.100","Entire home/apt",75,60,203,"05/07/16",0.16,3,188
"17785","1055159","5795077","Rob","Mitte","Tiergarten Sued","5.250.567.257.379.700","13.367.390.888.556.900","Private room",50,1,2,"",NA,1,363
"17786","13151207","73370091","Javier","Mitte","Tiergarten Sued","5.249.991.916.526.630","13.364.076.160.257.300","Private room",54,2,197,"21/04/17",4.67,1,278
"17787","11339971","59355611","Monica","Mitte","Tiergarten Sued","5.249.970.478.685.920","13.365.380.537.782.100","Private room",50,2,199,"03/05/17",3.97,1,340
"17788","13838372","15217798","Francisco","Mitte","Tiergarten Sued","52.499.850.138.117.800","13.363.634.085.292.300","Private room",85,2,146,"01/05/17",2.76,2,126
"17789","5547048","28760296","Rosina","Mitte","Tiergarten Sued","52.506.503.370.883.200","1.336.522.682.060.260","Private room",49,30,74,"06/05/17",6.14,2,13
"17790","2944621","15034140","Vladi","Mitte","Tiergarten Sued","52.500.008.922.119.100","13.362.907.946.199.200","Private room",53,2,63,"30/04/17",4.16,1,272
"17791","10655130","2144338","Julia","Mitte","Tiergarten Sued","525.037.825.907.097","13.361.182.596.634.900","Private room",48,1,176,"24/04/17",2.37,1,74
"17792","13461837","76945744","Philipp","Mitte","Tiergarten Sued","5.249.968.565.731.010","1.336.805.934.979.120","Private room",19,6,3,"26/06/16",0.09,1,0
"17793","146106","706845","Anna","Mitte","Tiergarten Sued","5.250.319.384.327.090","13.352.494.160.037.200","Entire home/apt",79,5,193,"20/01/17",0.87,2,342
"17794","219392","1133491","Sergey","Mitte","Tiergarten Sued","5.249.933.533.869.900","13.366.376.916.261.100","Entire home/apt",76,3,165,"02/01/17",0.47,1,11
"17795","7233314","443499","Anton","Mitte","Tiergarten Sued","5.250.035.740.932.440","1.336.446.452.594.250","Private room",38,2,59,"18/04/17",0.7,3,114
"17796","12746901","41710894","Sabi","Mitte","Tiergarten Sued","5.251.039.253.717.850","13.374.076.310.540.500","Entire home/apt",99,1,109,"12/03/17",1.72,2,272
"17797","16253936","81505213","Karl","Mitte","Tiergarten Sued","52.504.582.037.739.300","13.371.353.445.072.200","Private room",65,2,192,"03/04/17",1.15,3,19
"17798","13704364","79000226","Sabine","Mitte","Tiergarten Sued","52.504.405.125.070.200","1.335.725.475.800.610","Private room",28,2,160,"01/01/17",0.31,1,158
"17799","9591359","12414115","Ann-Britt","Mitte","Tiergarten Sued","5.250.247.405.993.640","13.356.177.794.613.300","Private room",20,5,192,"08/08/16",0.29,1,0
"17800","6364954","11805050","Lea","Mitte","Tiergarten Sued","52.504.402.932.666.000","13.363.712.275.849.200","Private room",50,1,2,"",NA,1,0
"17801","12525484","23319960","Natascha","Mitte","Tiergarten Sued","525.016.017.914.545","13.357.906.612.823.600","Entire home/apt",31,3,181,"19/02/17",0.98,1,0
"17802","7676115","27223086","Natthinee +  Roland","Mitte","Tiergarten Sued","52.499.576.190.385.700","1.336.990.444.426.390","Entire home/apt",210,2,185,"18/04/17",2.13,2,185
"17803","4923636","25360139","Uwe","Mitte","Tiergarten Sued","5.250.034.255.358.000","13.364.591.867.330.100","Entire home/apt",60,3,218,"27/02/17",2.56,1,127
"17804","13837389","81632998","Philip","Mitte","Tiergarten Sued","525.016.611.469.972","13.361.447.825.591.500","Entire home/apt",45,3,15,"02/05/17",1.2,1,86
"17805","16393984","79323327","Elene","Mitte","Tiergarten Sued","5.250.422.109.691.830","13.355.820.188.303.300","Private room",21,7,3,"20/03/17",0.6,1,0
"17806","14605561","90627117","Aylin","Mitte","Tiergarten Sued","52.507.438.772.587.000","1.337.596.828.841.300","Private room",65,2,124,"02/05/17",2.6,1,159
"17807","14651493","90829177","Elena","Mitte","Tiergarten Sued","5.250.456.717.754.500","13.343.106.418.019.000","Entire home/apt",59,2,182,"01/05/17",4.65,2,76
"17808","11064684","46959000","Natalia","Mitte","Tiergarten Sued","52.500.780.340.312.100","13.367.444.633.650.500","Entire home/apt",80,4,2,"",NA,1,0
"17809","7465583","39054776","Pohl","Mitte","Tiergarten Sued","5.249.918.292.810.920","13.368.847.764.188.700","Private room",17,1,2,"",NA,3,0
"17810","17803859","116579902","Siggi","Mitte","Tiergarten Sued","5.250.614.466.511.100","13.347.510.400.423.500","Entire home/apt",186,2,203,"06/05/17",6,2,72
"17811","13827038","81505213","Karl","Mitte","Tiergarten Sued","5.250.326.184.815.120","13.370.277.815.374.100","Private room",75,3,172,"08/05/17",3.62,3,267
"17812","14532360","13115770","Marc","Mitte","Tiergarten Sued","5.250.264.425.012.620","13.362.227.180.362.200","Private room",39,2,3,"01/05/17",1,1,351
"17813","16235363","81505213","Karl","Mitte","Tiergarten Sued","5.250.539.895.976.530","13.371.611.873.554.100","Private room",70,3,100,"04/05/17",3.96,3,127
"17814","3455838","16918988","Anke","Mitte","Tiergarten Sued","5.250.864.697.786.340","13.348.151.122.189.700","Entire home/apt",120,8,225,"18/08/15",0.24,1,281
"17815","3336669","8975438","Emmanuel","Mitte","Tiergarten Sued","52.503.172.611.274.000","1.335.633.379.410.010","Entire home/apt",65,5,181,"16/08/15",0.12,1,0
"17816","784782","4137814","Alex","Mitte","Tiergarten Sued","5.250.754.719.416.340","13.345.073.100.278.700","Private room",40,3,231,"07/05/17",1.59,1,58
"17817","7465286","39054776","Pohl","Mitte","Tiergarten Sued","5.250.080.790.264.570","13.367.376.454.086.600","Private room",25,3,3,"03/01/16",0.06,3,0
"17818","7457072","39054776","Pohl","Mitte","Tiergarten Sued","52.500.513.324.814.300","13.368.482.817.018.100","Private room",25,1,2,"",NA,3,0
"17819","6551324","15602434","Finn","Mitte","Tiergarten Sued","52.503.872.054.445.600","1.335.806.728.914.040","Entire home/apt",76,60,203,"01/08/16",0.27,2,265
"17820","7960334","41987529","Christopher","Mitte","Tiergarten Sued","5.250.184.114.340.390","13.361.967.837.725.500","Private room",35,1,2,"",NA,1,0
"17821","18196779","10149393","Danto","Mitte","Tiergarten Sued","52.508.819.314.592","13.373.617.653.651.900","Entire home/apt",169,1,2,"",NA,1,336
"17822","7322222","38358042","Maurice","Mitte","Tiergarten Sued","5.250.293.146.196.170","13.361.226.356.752.100","Private room",40,1,192,"10/10/16",0.23,1,198
"17823","18264572","58462353","Annabella","Mitte","Tiergarten Sued","5.249.997.729.084.490","13.369.819.507.584.200","Shared room",27,1,108,"01/05/17",2,1,90
"17824","11645354","1199067","Igor","Mitte","Tiergarten Sued","5.250.180.703.650.500","13.362.154.048.612.600","Entire home/apt",110,4,37,"27/03/17",1.03,2,21
"17825","10130248","13284476","Jan","Mitte","Tiergarten Sued","5.250.163.736.599.300","13.360.495.402.906.100","Entire home/apt",89,2,3,"03/01/16",0.06,2,12
"17826","18477821","37110146","Phi","Mitte","Tiergarten Sued","5.250.258.474.922.930","13.363.872.404.517.800","Entire home/apt",50,7,2,"",NA,1,224
"17827","17743086","47035895","Kai","Mitte","Tiergarten Sued","5.250.469.307.652.470","13.358.273.005.000.500","Private room",75,1,2,"",NA,1,179
"17828","17018152","30341843","Jakob","Mitte","Tiergarten Sued","5.250.406.425.386.100","13.348.493.386.070.500","Private room",23,6,160,"29/03/17",1.15,1,68
"17829","10154785","52118104","Gustavo","Mitte","Tiergarten Sued","52.505.631.792.149.600","13.343.108.514.233.900","Entire home/apt",54,2,145,"04/12/16",1.85,1,0
"17830","9482050","1634780","Josephine","Mitte","Tiergarten Sued","5.250.855.866.094.340","13.348.141.683.827.500","Entire home/apt",120,1,2,"",NA,1,0
"17831","18262683","69970805","Duygu","Mitte","Tiergarten Sued","52.504.115.991.088.000","13.356.069.783.871.700","Entire home/apt",100,5,2,"",NA,1,71
"17832","16951935","34941255","Steven","Mitte","Tiergarten Sued","5.251.069.295.296.600","13.373.236.177.950.600","Entire home/apt",199,2,181,"01/05/17",1.45,1,357
"17833","14984894","73502259","Matthew","Mitte","Tiergarten Sued","52.506.411.012.433.600","13.355.778.301.567.200","Entire home/apt",133,1,3,"30/10/16",0.16,3,178
"17834","8898217","2035672","Nina Und Daniel","Mitte","Tiergarten Sued","52.508.439.200.914.400","13.346.979.773.359.700","Private room",50,2,108,"17/04/17",1.67,1,157
"17835","17344208","24213066","Bowie","Mitte","Tiergarten Sued","52.506.256.805.863.100","13.347.093.663.454.600","Private room",40,1,15,"27/04/17",4.58,1,330
"17836","14034317","84051788","Miss Marple","Mitte","Tiergarten Sued","5.250.411.181.220.260","13.353.123.743.599.200","Entire home/apt",90,2,161,"06/05/17",3.27,1,324
"17837","9935688","51068248","Kevin","Mitte","Tiergarten Sued","5.250.005.988.685.070","13.366.956.424.496.400","Entire home/apt",60,1,2,"",NA,1,0
"17838","15835727","102550894","Jana","Mitte","Tiergarten Sued","5.250.330.171.827.940","13.349.248.542.912.300","Private room",73,1,2,"",NA,1,365
"17839","8004877","42261135","Vitan","Mitte","Tiergarten Sued","52.500.719.197.020.700","13.366.654.584.160.700","Entire home/apt",44,4,108,"24/02/17",0.13,1,5
"17840","11391679","57717011","Ciar<U+00E1>n","Mitte","Tiergarten Sued","5.249.981.743.386.610","13.364.776.742.021.400","Private room",65,5,3,"27/03/16",0.07,1,0
"17841","14393573","88441274","Jan","Mitte","Tiergarten Sued","52.500.274.395.849.200","13.366.778.730.451.200","Private room",21,3,108,"01/01/17",0.34,1,42
"17842","14589378","28456221","Kerstin","Mitte","Tiergarten Sued","5.250.136.676.333.780","1.336.069.704.512.240","Entire home/apt",128,3,37,"06/03/17",1.72,3,11
"17843","13029305","71986009","Bent","Mitte","Tiergarten Sued","52.501.906.441.325.300","13.364.097.682.101.500","Private room",45,2,225,"15/04/17",0.72,1,4
"17844","1033506","5687919","Heidi","Mitte","Tiergarten Sued","5.250.272.198.140.880","13.371.489.619.642.600","Entire home/apt",68,1,235,"01/05/17",1.83,1,307
"17845","2095733","10691523","Beate","Mitte","Tiergarten Sued","5.250.933.373.937.730","13.376.054.900.656.000","Entire home/apt",115,3,154,"19/03/17",0.69,1,341
"17846","9492993","49202175","Jane","Mitte","Tiergarten Sued","525.045.879.376.682","13.348.190.096.462.100","Entire home/apt",50,3,160,"30/04/17",0.72,1,0
"17847","14588206","28456221","Kerstin","Mitte","Tiergarten Sued","525.006.546.161.883","13.359.846.989.174.500","Entire home/apt",250,3,71,"07/05/17",2.09,3,278
"17848","4446421","23075162","Mikki","Mitte","Tiergarten Sued","5.250.149.233.979.500","13.360.648.510.525.000","Entire home/apt",280,3,200,"23/04/17",1.95,1,302
"17849","250753","1311309","Ute","Mitte","Tiergarten Sued","5.250.148.436.393.850","13.358.402.230.943.600","Private room",85,3,2,"",NA,4,244
"17850","14318515","20079788","Tino","Mitte","Tiergarten Sued","52.507.184.293.464.700","13.375.727.934.685.800","Private room",70,2,181,"04/04/17",0.51,4,0
"17851","4100776","8992085","Frida","Mitte","Tiergarten Sued","5.250.082.505.362.420","1.336.149.586.214.550","Private room",41,1,160,"08/06/15",0.1,1,0
"17852","4528226","14477814","Guadalupe","Mitte","Tiergarten Sued","5.250.648.230.584.760","1.335.873.442.115.740","Entire home/apt",60,6,108,"08/02/16",0.07,1,0
"17853","18096813","124625390","Michael","Mitte","Tiergarten Sued","5.250.406.239.015.750","13.346.745.586.631.700","Private room",10,1,2,"",NA,1,0
"17854","7327141","7280679","Rodolfo","Mitte","Tiergarten Sued","5.250.249.159.756.170","13.370.355.288.080.800","Entire home/apt",35,5,160,"17/02/16",0.14,1,0
"17855","3067072","15602434","Finn","Mitte","Tiergarten Sued","5.250.255.334.395.660","13.360.445.481.130.600","Entire home/apt",76,60,160,"29/12/15",0.09,2,265
"17856","17877446","121464787","Julia","Mitte","Tiergarten Sued","5.251.151.475.515.980","13.373.540.531.989.300","Entire home/apt",76,2,2,"",NA,1,304
"17857","6605194","34498343","Alex","Mitte","Tiergarten Sued","5.250.554.496.973.450","13.350.452.420.177.900","Entire home/apt",55,2,214,"25/10/15",0.3,1,0
"17858","12241948","62784659","Alex","Mitte","Tiergarten Sued","5.249.967.328.303.230","13.364.536.560.994.800","Private room",28,1,164,"04/05/17",2.54,2,282
"17859","6479736","24742326","Sakhr","Mitte","Tiergarten Sued","5.250.220.667.866.120","13.355.575.482.212.100","Private room",29,1,130,"26/09/16",1.09,1,0
"17860","17745842","19779938","Hannah","Mitte","Tiergarten Sued","5.250.253.556.738.510","13.361.473.751.789.400","Entire home/apt",89,2,2,"",NA,2,28
"17861","13800898","81155929","Pirg","Mitte","Tiergarten Sued","5.250.161.924.916.640","13.361.520.847.644.000","Private room",70,3,192,"24/09/16",0.52,1,0
"17862","17207360","10874379","Jikal","Mitte","Tiergarten Sued","5.250.522.996.597.060","13.341.943.107.557.800","Private room",55,2,181,"01/05/17",1.38,1,115
"17863","12566805","10847250","Patrick","Mitte","Tiergarten Sued","5.250.340.430.585.490","13.363.959.546.684.300","Private room",75,3,160,"15/08/16",0.31,1,0
"17864","9801063","13855782","Hrefna Hoern","Mitte","Tiergarten Sued","52.500.149.265.170.700","13.365.247.282.402.800","Entire home/apt",240,3,3,"02/01/16",0.06,1,0
"17865","4222147","5000318","Roland","Mitte","Tiergarten Sued","52.505.973.276.323.300","13.363.351.322.585.700","Entire home/apt",99,3,108,"21/09/15",0.07,1,0
"17866","3379105","12217569","Natia","Mitte","Tiergarten Sued","5.249.963.275.894.750","13.369.111.590.291.500","Entire home/apt",59,4,160,"04/09/16",0.34,1,19
